product_id,variant_group_id,skuid,product_name,brand,category_l1,gender,category_l2,category_l3,category_l4,fit,fabric,color,pattern,size,selling_price,price_bucket,discount_percent,ratings,stock_status,searchable_text,synonyms,product_url,product_description,image_urls,total_reviews,product_series,care_instructions,designer,package_description,subtitle,author_name,author_about,publisher_date,language,dimensions,store,display_title,created_at
BEAUTY025,EYE005,SKU_EYE_005,Brow Definer Pencil,Anastasia,beauty,Female,MAKEUP,EYE,EYEBROW,Regular,NULL,Brown,Solid,1g,1200,1000-2000,18,4.7,IN_STOCK,eyebrow definer pencil brow makeup,brow pencil filler,https://www.amazon.in/s?k=Brow+Definer+Pencil,Brow defining pencil for perfect eyebrows,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/fb27288c5527344399674f026b7a94857aabcb6e.jpg,340,Brow Series,Close cap after use,Anastasia,1 Brow Pencil,Eyebrow defining pencil,NULL,NULL,1/20/2024,English,2x2x12 cm,Online,Anastasia Brow Definer Pencil,3/16/2026
BEAUTY026,SKIN010,SKU_SKIN_010,Under Eye Cream,VLCC,beauty,UNISEX,SKINCARE,EYE,EYE_CREAM,Regular,NULL,White,Solid,20g,450,0-500,10,4.2,IN_STOCK,under eye cream dark circles treatment,eye cream dark circles,https://www.amazon.in/s?k=Under+Eye+Cream,Reduces dark circles and puffiness,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/eda8ffbe909fb37c17fdce9af51796f3426b8242.jpg,260,Eye Care Series,Apply twice daily,VLCC,1 Eye Cream Tube,Dark circle treatment cream,NULL,NULL,1/3/2024,English,4x4x8 cm,Online,VLCC Under Eye Cream,3/16/2026
BEAUTY027,HAIR005,SKU_HAIR_005,Dry Shampoo Spray,Batiste,beauty,UNISEX,HAIRCARE,HAIR,DRY_SHAMPOO,Regular,NULL,White,Solid,200ml,650,500-1000,12,4.4,IN_STOCK,dry shampoo spray instant hair refresh,no wash shampoo spray,https://www.amazon.in/s?k=Dry+Shampoo+Spray,Instant hair refresh dry shampoo spray,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/d9517eec04343f986dd3c11b9157c7197f6259db.jpg,300,Hair Refresh Series,Shake well before use,Batiste,1 Spray Bottle,Instant dry shampoo,NULL,NULL,1/15/2024,English,6x6x18 cm,Online,Batiste Dry Shampoo Spray,3/16/2026
BEAUTY028,SKIN011,SKU_SKIN_011,Clay Face Mask,Loreal,beauty,UNISEX,SKINCARE,FACE,FACE_MASK,Regular,NULL,Grey,Solid,50ml,599,500-1000,14,4.5,IN_STOCK,clay face mask detox skin mask,pore cleansing mask,https://www.amazon.in/s?k=Clay+Face+Mask,Detox clay mask removes impurities,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/1b77a79a39ad23766d0d3ffa499e84ab8c0eb749.jpg,310,Detox Series,Use twice weekly,Loreal,1 Mask Jar,Detoxifying clay mask,NULL,NULL,2/20/2024,English,6x6x8 cm,Online,Loreal Clay Face Mask,3/16/2026
BEAUTY029,LIP005,SKU_LIP_005,Lip Plumper Gloss,Too Faced,beauty,Female,MAKEUP,LIPS,LIP_PLUMPER,Regular,NULL,Pink,Solid,7ml,1500,1000-2000,20,4.6,IN_STOCK,lip plumper gloss volumizing lips,plumping lip gloss,https://www.amazon.in/s?k=Lip+Plumper+Gloss,Volumizing lip plumper gloss,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/40242c52041dc8b6aa2742a0e2898f9893941db3.jpg,290,Lip Volume Series,Close cap tightly,Too Faced,1 Lip Gloss Tube,Volumizing lip plumper,NULL,NULL,11/2/2024,English,3x3x10 cm,Online,Too Faced Lip Plumper Gloss,3/16/2026
BEAUTY030,SKIN012,SKU_SKIN_012,Brightening Face Cream,Ponds,beauty,Female,SKINCARE,FACE,CREAM,Regular,NULL,White,Solid,50g,320,0-500,10,4.3,IN_STOCK,brightening face cream ponds,skin glow cream,https://www.amazon.in/s?k=Brightening+Face+Cream,Brightening cream for glowing skin,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/610ca88cac885dd62cc99d46c974cef53f4d9a1a.jpg,450,Bright Series,Apply daily,Ponds,1 Cream Jar,Brightening face cream,NULL,NULL,5/2/2024,English,5x5x8 cm,Online,Ponds Brightening Cream,3/16/2026
BEAUTY031,PERF001,SKU_PERF_001,Floral Perfume Spray,Chanel,beauty,Female,FRAGRANCE,PERFUME,EAU_DE_PARFUM,Regular,NULL,Clear,Solid,50ml,4500,2000+,10,4.8,IN_STOCK,floral perfume luxury fragrance,chanel perfume,https://www.amazon.in/s?k=Floral+Perfume+Spray,Luxury floral fragrance perfume spray,https://img.freepik.com/premium-photo/luxury-cherry-blossom-perfume-spray-women_1168123-1987.jpg?w=2000,510,Fragrance Series,Keep away from heat,Chanel,1 Perfume Bottle,Luxury floral perfume,NULL,NULL,2/2/2024,English,6x6x14 cm,Online,Chanel Floral Perfume,3/16/2026
BEAUTY032,SKIN013,SKU_SKIN_013,Hyaluronic Acid Serum,The Ordinary,beauty,UNISEX,SKINCARE,FACE,SERUM,Regular,NULL,Clear,Solid,30ml,900,500-1000,15,4.7,IN_STOCK,hyaluronic acid serum hydration skincare,hydrating serum,https://www.amazon.in/s?k=Hyaluronic+Acid+Serum,Hydrating serum with hyaluronic acid,https://th.bing.com/th/id/OIP.k_Mxv97n1s7A1MK5DOlWvgHaHa?w=208&h=196&c=7&r=0&o=7&pid=1.7&rm=3,390,Skincare Science Series,Use daily,The Ordinary,1 Serum Bottle,Hydration booster serum,NULL,NULL,1/2/2024,English,4x4x12 cm,Online,The Ordinary Hyaluronic Serum,3/16/2026
BEAUTY033,EYE006,SKU_EYE_006,Eyelash Curler,Vega,beauty,Female,MAKEUP,EYE,EYE_TOOL,Regular,Metal,Silver,Solid,Standard,250,0-500,5,4.2,IN_STOCK,eyelash curler makeup tool,lash curler tool,https://www.amazon.in/s?k=Eyelash+Curler,Professional eyelash curler tool,https://images.unsplash.com/photo-1596462502278-27bfdc403348,170,Beauty Tools Series,Clean after use,Vega,1 Eyelash Curler,Lash curling tool,NULL,NULL,1/25/2024,English,10x4x3 cm,Online,Vega Eyelash Curler,3/16/2026
BEAUTY034,SKIN014,SKU_SKIN_014,BB Cream SPF 30,Garnier,beauty,Female,MAKEUP,FACE,BB_CREAM,Regular,NULL,Beige,Solid,30ml,350,0-500,10,4.3,IN_STOCK,bb cream spf30 garnier,base makeup cream,https://www.amazon.in/s?k=BB+Cream+SPF+30,All in one BB cream with SPF 30,https://images.unsplash.com/photo-1607602132700-068258cfe66d,300,BB Series,Apply evenly,Garnier,1 BB Cream Tube,All in one beauty balm,NULL,NULL,1/30/2024,English,4x4x10 cm,Online,Garnier BB Cream SPF30,3/16/2026
BEAUTY035,HAIR006,SKU_HAIR_006,Hair Styling Gel,Set Wet,beauty,Male,HAIRCARE,HAIR,STYLING_GEL,Regular,NULL,Clear,Solid,100ml,220,0-500,10,4.1,IN_STOCK,hair styling gel strong hold,set wet hair gel,https://www.amazon.in/s?k=Hair+Styling+Gel,Strong hold hair styling gel,https://images.unsplash.com/photo-1526947425960-945c6e72858f,210,Style Series,Apply on damp hair,Set Wet,1 Gel Tube,Strong hold styling gel,NULL,NULL,10/2/2024,English,5x5x12 cm,Online,Set Wet Hair Styling Gel,3/16/2026
BEAUTY036,SKIN015,SKU_SKIN_015,Lip Scrub Sugar,Lush,beauty,Female,SKINCARE,LIPS,LIP_SCRUB,Regular,NULL,Pink,Solid,25g,650,500-1000,12,4.6,IN_STOCK,sugar lip scrub exfoliating lips,lip exfoliator,https://www.amazon.in/s?k=Lip+Scrub+Sugar,Sugar lip scrub for smooth lips,https://images.unsplash.com/photo-1599305090598-fe179d501227,190,Lip Care Series,Use twice weekly,Lush,1 Lip Scrub Jar,Lip exfoliating scrub,NULL,NULL,2/14/2024,English,4x4x5 cm,Online,Lush Sugar Lip Scrub,3/16/2026
BEAUTY037,SKIN016,SKU_SKIN_016,Face Mist Hydrating,MAC,beauty,UNISEX,SKINCARE,FACE,FACE_MIST,Regular,NULL,Clear,Solid,100ml,1400,1000-2000,15,4.7,IN_STOCK,hydrating face mist makeup setting spray,makeup setting spray,https://www.amazon.in/s?k=Face+Mist+Hydrating,Hydrating mist for refreshing skin,https://images.unsplash.com/photo-1556228578-8c89e6adf883,320,Prep Series,Close tightly,MAC,1 Spray Bottle,Hydrating face mist,NULL,NULL,3/2/2024,English,5x5x14 cm,Online,MAC Hydrating Face Mist,3/16/2026
BEAUTY038,NAIL002,SKU_NAIL_002,Nail Polish Remover,Lakme,beauty,Female,NAILS,NAILCARE,REMOVER,Regular,NULL,Clear,Solid,50ml,120,0-500,5,4.1,IN_STOCK,nail polish remover acetone,nail paint remover,https://www.amazon.in/s?k=Nail+Polish+Remover,Nail polish remover with acetone,https://rukminim2.flixcart.com/image/612/612/k391w280/nail-paint-remover/y/5/h/19-nail-polish-remover-6-obn-original-imafmfdpvuzgp5wx.jpeg?q=70,180,Nail Care Series,Close lid tightly,Lakme,1 Remover Bottle,Nail polish remover,NULL,NULL,7/2/2024,English,3x3x9 cm,Online,Lakme Nail Polish Remover,3/16/2026
BEAUTY039,SKIN017,SKU_SKIN_017,Foot Cream Repair,Scholl,beauty,UNISEX,SKINCARE,FOOT,FOOT_CREAM,Regular,NULL,White,Solid,60g,380,0-500,10,4.4,IN_STOCK,foot repair cream cracked heels,heel repair cream,https://www.amazon.in/s?k=Foot+Cream+Repair,Repair cream for cracked heels,https://th.bing.com/th/id/OIP.XSFAlvusjsqIZZJb4K5rvgHaHa?w=220&h=220&c=7&r=0&o=7&pid=1.7&rm=3,220,Foot Care Series,Apply before sleep,Scholl,1 Foot Cream Tube,Heel repair cream,NULL,NULL,2/18/2024,English,4x4x10 cm,Online,Scholl Foot Repair Cream,3/16/2026
BEAUTY040,SKIN018,SKU_SKIN_018,Hand Cream Shea Butter,The Body Shop,beauty,UNISEX,SKINCARE,HANDS,HAND_CREAM,Regular,NULL,Cream,Solid,30ml,450,0-500,12,4.5,IN_STOCK,shea butter hand cream moisturizing hands,hand moisturizer cream,https://www.amazon.in/s?k=Hand+Cream+Shea+Butter,Moisturizing hand cream with shea butter,https://m.media-amazon.com/images/I/61Qu-FBI0IL._SL1500_.jpg,270,Hand Care Series,Apply when needed,The Body Shop,1 Hand Cream Tube,Shea butter hand cream,NULL,NULL,2/22/2024,English,4x4x9 cm,Online,Body Shop Shea Hand Cream,3/16/2026
BEAUTY041,SKIN019,SKU_SKIN_019,Face Cleansing Oil,DHC,beauty,UNISEX,SKINCARE,FACE,CLEANSER,Regular,NULL,Clear,Solid,200ml,1650,1000-2000,10,4.7,IN_STOCK,face cleansing oil makeup remover oil,deep cleansing oil,https://www.amazon.in/s?k=Face+Cleansing+Oil,Deep cleansing oil that removes makeup and dirt,https://m.media-amazon.com/images/I/616EftfwBoL._SX522_.jpg,310,Cleansing Series,Massage gently on face,DHC,1 Cleansing Oil Bottle,Deep cleansing facial oil,NULL,NULL,1/3/2024,English,6x6x16 cm,Online,DHC Deep Cleansing Oil,3/16/2026
BEAUTY042,SKIN020,SKU_SKIN_020,Niacinamide Face Serum,Plum,beauty,UNISEX,SKINCARE,FACE,SERUM,Regular,NULL,Clear,Solid,30ml,790,500-1000,14,4.6,IN_STOCK,niacinamide serum oil control skincare,pore minimizing serum,https://www.amazon.in/s?k=Niacinamide+Face+Serum,Serum with niacinamide for oil control and smooth skin,https://m.media-amazon.com/images/I/41dT-fMeTiL._AC_UL320_.jpg,420,Skincare Actives,Use daily on clean skin,Plum,1 Serum Bottle,Niacinamide face serum,NULL,NULL,12/2/2024,English,4x4x11 cm,Online,Plum Niacinamide Serum,3/16/2026
BEAUTY043,MAKE001,SKU_MAKE_001,Makeup Setting Spray,Urban Decay,beauty,Female,MAKEUP,FACE,SETTING_SPRAY,Regular,NULL,Clear,Solid,100ml,2600,2000+,10,4.8,IN_STOCK,makeup setting spray long lasting makeup,makeup fixer spray,https://www.amazon.in/s?k=Makeup+Setting+Spray,Long lasting makeup setting spray for all day hold,https://th.bing.com/th/id/OIP.trbg2_M9WfFAFptcNTr53wHaEx?w=306&h=200&c=7&r=0&o=7&pid=1.7&rm=3,360,All Nighter Series,Shake well before use,Urban Decay,1 Spray Bottle,Long lasting makeup fixer,NULL,NULL,5/2/2024,English,5x5x15 cm,Online,Urban Decay Setting Spray,3/16/2026
BEAUTY044,SKIN021,SKU_SKIN_021,Face Peeling Solution,AHA BHA Peel,beauty,UNISEX,SKINCARE,FACE,PEEL,Regular,NULL,Red,Solid,30ml,950,500-1000,18,4.5,IN_STOCK,aha bha peeling solution chemical exfoliation,chemical peel serum,https://www.amazon.in/s?k=Face+Peeling+Solution,Chemical peeling solution for skin resurfacing,https://th.bing.com/th/id/OIP.cgEGQ6tTmeuPGGIgZf_9kQHaHm?w=172&h=180&c=7&r=0&o=7&pid=1.7&rm=3,280,Advanced Skincare,Use once weekly,AHA BHA,1 Peel Bottle,Exfoliating peel solution,NULL,NULL,2/18/2024,English,4x4x12 cm,Online,AHA BHA Peeling Solution,3/16/2026
BEAUTY045,HAIR007,SKU_HAIR_007,Heat Protection Hair Spray,Tresemme,beauty,UNISEX,HAIRCARE,HAIR,HEAT_PROTECTANT,Regular,NULL,Clear,Solid,200ml,640,500-1000,12,4.4,IN_STOCK,heat protection spray hair styling,heat protect hair spray,https://www.amazon.in/s?k=Heat+Protection+Hair+Spray,Protects hair from heat styling damage,"data:image/webp;base64,UklGRgQUAABXRUJQVlA4IPgTAACwaACdASodAb4APp1EnEqlo6YiKJI8wMATiWcIkLpYu55YCBy89QfDf8+67vB/al2eO439x4vuGp6rMW5VX1qy7HrPA/+978JAGw17KsXnK1n/y6tMQeyBJoFagf6t06GAregMe545NumjYnqWWNyaMctWyGMjrZ9gh/G9HZpKiwPsaJjJbqvVl9SMb5nJX6sEkH84OO7dPpwyUj7rKYZJ/PvgyR3BbWRdZhosmreadwg8+1pFS7GQjppvmUyOVC38dUSZhBJfk11BdoiLO2xmFiUznNHvJayjoWh/f9Gaz1ea56KU8rEhUTs6BOCmrzdWFwZf6wv3xd4kNxvobmtpaby4JuzwpafMESpx1z94PGN49W4+B/19mqM9ySnnZwB0h9chkfeiqC6L1hrPt86eUe/7GIoJoG2lejyouHvU7kf+UTGPC9hJ/i3Cd5dpL+jbNibz+wZXvGTs3hkkWTYpXaZw5YWe5GypUg0A4HnnG4q8OKD2Kk0QM6/e83/ornVWzMfLxE5mcz9LMinbrp+nTDqREW5hFPNoAjqGrS8127ov3jfYGihQNz0Jk8zD6Uere9+v+oegy/WmbWfYx/PM5aTWXtyAUdWrGRjhhEgBwD82YvRRo4Es2EUS+kNUazBOu0gOGFXKHNyUYXN3eWUytBeeX22dOJXcv/xpSdxLzKU60OyeYlgklTtrz1wbmKl6ccEgLuyk1LRBlGF/RyaqP+bWz8UEpuTKJmD0apGA6d5tltx+4oiDgoNv6xzVhfz/uW1GWLT0XYD1UcautAIL0yb6sgUGepPHxPmFNB5z50Bw/3R/qxk/ES+zgiOB4LP3FDGDJChwFwmRSiUY0JqWXQ3JECZd8PI0ETcCcJqHBw+07mPlEa6jE+lMQ+xIF4jv9jVOcrB1wyKmEXppRp37BE1PMq0E3Jpm2uf7Pelud9zQijNQoszQSWN8tVOOJxvzahcYQSexyBEi8CUaMhy4sNczCg58lmnxTX+/6Z+fyPpaj4iAqSbrLeuq7IS3FWnAUNfeOoeeErtgnrp1Dlmq7SlbevGrKPUKDHA+Zj21jWUyo9+NgK2FmtAX3SK1gFkZ340O2rH6Qog8w0KG0o6GEsb3u4ugl8Aa5zobTjgA/s9v+/jwX+vURyGA6crO0uATYrjL9wmwFn0HHnSyAA/pP32OmTiWq7pzJC8yAA2X1JxPaSiO/2ZTAJXshn5joF5iTRI//t3criEiuFozfgnjhdeZYNyI311qhH6VwLaA4BDTJL6PMK2MnUewRfqTTHb0F2KI3DFAeYPrNPCUZlpWJLI48DDcXsipfScPkZy80BknHEEJqZQPV0klVvTCjSkuYHoVrJ7z0BtNuHyUkWRZyyRW/et1KRSMxt8cspcK/HUCjlk9aKERCA3Vhow+m90Up//B8jaepBVlLk5LfthYNCIr86UXHEwjcAsjTx4tMSukznj4mswJzo+a8N73El1k/s8/4A2fleVHIaeGbtksvXh3jso8PmUf6xYVzPfYloXt9OtLzwSG6h4aL1OJcRfNaeiiifID4PtmQw605XC0CKBP4wng4uiwvT1ZnYNLxJK2TIgi8pg8ifYJ4Kilm+DIixKSZNSTOlAHxVQM/ZBCYlYJQvYQDjHBtXpUgJBVj1yBB9Nn/Nzi9t3cbig+/0EheahRp3eddGOcT6DyANhJlrggAsQH8ulMGNtd5toGjGbNJS+hUfjXfRzniAfOhHHiCWbr9VusLKLANNwRYeOTcNtWin0J0+sT/h1e7+H2Tm0qACD/sRSWr5M4JLxp7huxUWMpdklruoahv0iextamQ66JjsDVS/ntQDit/EAJ4h0EtC1E0hqoooAiuOBHKrIpTA2i3JFm1Wxmr6L95WM4enzuoOBIeQyr3kEnXFQEUQWkzW+MPq+CKoxFz3UjzSyxIBfVHgk8+WUPk4UjX7k5JooewCEaDOIBZyxRZ7YC8zi55N9tn21xrcLfeH8SUUeTfg+aaaRFPL3yxbe63ahni3dNx8mW3Js8vLfZvKNyNg41MkwtWNjvc5F5LE+RSew2lD8ntY9dVLloZQ0/0P+ksrEOorDSJ94S4wXXMmqJkzZogHY8cvoYGN32uosiIR3ILfUw1XU9yKVnxBxO2HQzSbh0T5QH/o3bILew/eLNnowumVeXjNcc0qSMavpP7wFjeMttMjnkBxXU5ARYlz8a95HYjKLF89tgLsZcYhvPzs9xBJogLAJkIoAgyoOWkWAx2KoVVJpHM5mnlgFFJBxbkUf9OjUIodODjGL23JPDmjCyxHSJTjgYE3nrrjZ4k02EFvIAOUkqhV79nL/w/fdWZeItLUi/S7/isf6aNN1QezK0rVAhOZnTahHk4dJESXKi+ppnCe/8dsnsRTcUylM3esfhHdBjRj/5pPUil54yXYsYobNGOm9qcWxPU6FO8mLgTwQN4qxN4kRn2kygs+S8qY5TfKoAg208vnJQwiUJQdKvb5DBWH02qpIxQPdnxySUdgyr/Q7d2Wc0jQA/Q6Rt37qQ6EG5VjZG9vdTHSoi2c/Mpii7FRq7J2cX0B2Z275soxnutpAL/80EuTVP6KW5yf3TCJD3gSs5l16KpjLQN6xk/Q8k+pcoPa3j6jFsHRR0vXTIGhmNZJ4LLMsw/jGmvDD8MAQuHkFp9uEnT52rl0TFOVuYwiPeAmXOqmkDyZebgZHacWGJgHJK0szIUvFAaKYwhOe9dtNHItVfDp+tIRhnVnRd2RZtAmCsHMkn8/GD83NSb6mbfiO73GmY2PEFWLTzL2UaiLmJD/PbjRfDhyeTl67KfecUWwQE2Z8+0KbaZA+H9MkJIU5Fpt+rnf9BSiOoJf5oM5qtGnsK7o8aFkoQWK7oKgbYfuHVQ/v0dQHs+Tm+UTKN/7gdjwUxKgmPa13FbEXS8hHGNAhyuLXQs3MQueR7/Ka4UmbNgrzNybVpmrKbJ8nWQy6UorwfuIzsvj4c/u3lSk+RduYxMklGpPJPYH6OGGbr4bpz89sNbb4//LAD5wXhlH46aTpEKIIv7Fimt5OqQqAivEainJ6tSqliTwJFUFJIXHAM99KFXEhzBqUV3e9pTydeJxC34T3XBaq3RY0Eg+gaGMGcKKIqawxhN9oJfZGsoTv9yibAc/7asZJoXhGx2KbdaBll15Drc4Hzcb4UWAIRKw563g/S5g2Ef6WM04sC/HOupEBgO0DHtCik+lUIg4n0h9L7m9GKU23nkh7TXHnyUDA0mIPprhNsTaJGh1Q4D1HzqyNrvZz0iAihyxv9QLoDEHVaHwiTXWeBrMc9dfNcq83MO6ZON/PQuLZOOtfocvP2Ek6qtNLRYKGz0V1sHaRryZRSgVAO6gH8m5y+6BSpF2xM5Yl5E3+Qaezu/eSYdAjVfUOaLR/xkG91F+mf/l9yzeYg1oHLjHFZHTYFazhf0tOsHowLwKxifXMs+cigWgga9njyM7QaRsi5GnAqebr8r/y00VABYpzHSyTtye9rObDieIs3/wf8ltx0HoD24mw2xfB93KJgo4IgmPcil7yrf/mAohP0VM1ymNLQ1idOTShflR9Uv8vKj6ALadjE5Os5tbCKSNoz0vDYCVE06+TsM5j3ZHf/J9WWpMwhc0c73Niutu8rc8z6bpcrjMPnYJ+P2milOA8mzlxhLzs/ul5Hw4oX0ChBuDuMEi0ccLxvY5rVSX0S63IOKO9OQJL5NbY+tCLc5KQWRbGVm8ekphvK/od6MXoK0R0n3LkvBEta6jO5JdHInrOcqVpDuHFaelU+uHMQuPl/XWl8g+tiyyUCHwIaaFVi+R9YRvnAKDh6BfP9CjLd/LSDSqjdqIXYqldY4KhXctlRDD+1TCh2wH/Sr+Mp6OZEafCgzsY91Nb1Bv6CGtlS1Loi3ce2IsV6TQ56PpbfQZRJFLbO8rcNfYrBmIR+HGsi7C74Z4B6p/bLU9OX7MFi3x/7Zp8O8N8KKXhtSihqpQrWcrVs8Z5noeQCvUwirl3gWG8pP2nuyOqMeDsC4E0CDzRIhBO8jYa4U+tzcmJgh+6RaBy+ODutRszq3k7s/q4tzBIM4LMQbtgq9KwqN7VmCI1LYFRK3GDVHuVsG/DACMFExiAGvPEKBqEGnEsOjnuIxLOBNErMAtJquN5pNPfQpssFUl+4NjP9NfiyC4J88To1eViJOW7OPpKk6rJw8btYl8bE7FCjbOQ3hPPvnkk37r5iOrMOGz1sEbfjwfJTvjZ/gyFXUQm3kIWhBXEflXWIDmZmTXxCC8kKm6Usseryi9G776DW0u8xnkUhQdI82eCCUA7IWcf+9GgrY9u41lR2Lk/arQigyUyFYvk7lclO/14RF1OBou1Tgb52zMUE+j9R7GH6LNC2QJDxGRpuM6/1bhF1QIh+uuP2giXwlI7fN0Fo+Z5aSvmBRoDgHA1LimY5anTdCUm7VrjOs+4oVoTQqWeQovs8IFdK8Rn7jd8IxNZYwaMNdQjgVc0Mp3QF4JrHmtIajeli+6c6KqjBwN6kMoM4dMCtDrJZiArU/a24Gg9I6NWah4CoqNGod4oyEO5Htmvhkg+5BrShSmbBU7zCjXSoarVdRYTSXKQfDxSGrwPQZOXimy+f7o+REKFigi0ynrnPm+ObnD4QPGhE1MGQ3rA5/60+kdxRtsy5S4KlDce0zOhn4Xha9+tc1ha7RN4YrmnCWi4tDdkZ52LJI0Ggptm+BphDa2CU+m+04gnx8VAZFWGyTQR7fA4c6SAi4KqwGUPbGZsWO6TOzMTrM25RZhLWgbJd81E7Bs5WDjpYe0feACS/oWQMJR8nydGUKpXQQeRZ1q2onZZxTtcIVHPK+UtqhODJriuX0zGn1wP6X70kduAPMllsUJqB+oaSazum8YThUwmav8reDhSfYg4WElRrA7e+G4LMtxNTNwQuf7JuNdEVrln61LKl3UffV69lOj/1IMo91/HeAqNjJnPG+JdRb0mfEZBxOrJmPqGOt1BcJZ5M2+gJje3AN3h4Lvom/DiS/B8vwtJdY2FBthNXEunRblnqiQpIt2x9hFTu4NkK7CSloCWSSuoOo1SgnrJYzmmpJc5H1GF56MccjpCqkkWaWpdtl76uuinwwT/johXY4Opr1m8B1QTlHn6dyUONdGX5hiHAypKJsgN9EDztn/4zr6NtsFyBRnxRO0gRATBiqwHrzbEN/Ize73SoRhwcdTSi7JkQ+TGpjE1lHLF56F2wchqV8fd+pAyQC1uq9vtxeBTd6wWQaJwn+hQQMkWz+E9OXMOdCTK0ucRZc9dN0siIJknT2C4UA0q/P1YRf9gdIolwmd7PC2O6k0iwab8+cjftD8HooVLrw0Wa92xISKdLlZF98M/u6JyRvI0wsH/GPucdFWM0KoY/dtyzYf9sPlTjM2ke3EBjtNbTM+v+8PfAdNAiL/W1b2vyRCFcObd9ieLbeW5KVognhQC3ZgzrIn2Esj25gTxJeCcFVB9qg2lbZRpEO3ZXngwFqeibAffTBDE+Giq5cnKIXmHDuL+M//sH50dpZrJW00G5QKxtikU6qxgouWxEFQH1i9zcGnlo1uT8hOvFiE8gQ9ivcJn3kTnqLowg3GGd77tfQcc7PCdwM52rQXi1iHAMkVs6WxacAf/BwgrzW52fGOrkQLzVOOJ+L7ZMf179rknQO5sLH9IL4umkIEp/Wom3vtHyUG+hpDRCTXvCDd0a8dk5yENy6yRjYW+rM2ZoPOU6KXCEd7hwM41x25LwRu65ODMPyRfuYyEbY6efBrLnC9RTSvvFpCkaUUc2wpKaEOT7BuFDQXv0Ry1dx84v92dpN/pPgnGzLv9Ap5Fc/9U5pznWf2RKDr4aRzY1zuvloNgQkgHf1z395QnrzL6IlvVdmgOYFPmAmd0o+h3sCJq82PBWzRe13ipzC4xxsUgw1xG7KiStnaOB1v4jEArPiqMMhTWYSOPhux2tyxUxrP1BiXAg1xVBlfkugCwcU7fKJOJ6u0TqkdIsQh0kIyxvy1Xc7WJYbuK3lic94evH5KfMYm2eSQnw3HELw0dojnnpMXlk8jWiR7vkfbOmQ2cCTJfpxluszRg9HcMeFacHf5retl04yVXMZRf3DcXbcoOIiC+b6DblK4nm3M+XJSvrRHOG5S7YSfenyA2yXcjb5NKMC5YNpt3AjOBPaYv/C9E1jGiWbT54wswew7Er9fsyv9WiWVc3Syevg7e7Tb33kSN2cxe1p3CAdR5vOr6yRf/2Uoi7vqcw0mtXkz/qDnVzy33f+Y0CrohS8aZjvVsF6h42uMOnC7V3oUMZdQciuYJEL/THaLXB6gn5HhaXtpIx1bVXqmUy27zC/DL90c0IcowsEnPBzq2jfn7tuxv7qxMXwCWcE8kzFt4UEnge2kLb64qQbkQimzy7nHmDwvo0cI1DH/8GGP/0+r00eBQyggpzVops6cGDgzOuNqUSuc4lBMLZcnj8Mbps2yQRaS6OwRccnh5XzlDyLkBmWSEgGZwrnsUxk2Kh8aem2LJjj12+gn9c7IoiBC7iNyD2XmnY4lpxY/hmCvyt0HPUQm1sGXGYfjdQGifnzvllUnfKhd6m1TgpPfzn3tyk4zJg5PwmHZlndoymcNCirUwaR4RgfirHP3MCd5rWF+fZKnXs+GBw8eQtMWG1y8onNVdlUhwArim4AAl8Qjq9am69Ecso/eko/VEL9FkDhhsyHxQcZ7UESKeBIAEFkOZVf9l8XoN7njmu+AS8LJeVLw5uFiWg+6cGLlQzCJ3cxX0pazZfu1jrWEPVLpHOZ3FgVWYXhaT+8WuqinvvmcxX2AhnrHMYK4Atk6sH82CRxLdZw9s2AAA=",260,Hair Protection Series,Spray before styling,Tresemme,1 Spray Bottle,Heat protection spray,NULL,NULL,2/25/2024,English,6x6x18 cm,Online,Tresemme Heat Protection Spray,3/16/2026
BEAUTY046,NAIL003,SKU_NAIL_003,Nail Strengthener Treatment,OPI,beauty,Female,NAILS,NAILCARE,STRENGTHENER,Regular,NULL,Clear,Solid,15ml,850,500-1000,15,4.6,IN_STOCK,nail strengthener treatment nail care,nail repair polish,https://www.amazon.in/s?k=Nail+Strengthener+Treatment,Strengthening treatment for weak nails,https://th.bing.com/th/id/OIP.uO_IfoWjnd8kBxHkwTRIeAHaEl?w=317&h=196&c=7&r=0&o=7&pid=1.7&rm=3,190,Nail Repair Series,Apply twice weekly,OPI,1 Nail Treatment Bottle,Nail strengthening treatment,NULL,NULL,2/15/2024,English,3x3x9 cm,Online,OPI Nail Strengthener,3/16/2026
